case_id	object_key	object_name	date	seq	person	person_idx	raw_inventory_status	raw_contact_3cm_status	raw_contact_5cm_status	template_status	retarget_variant_id	stage2b_status	target_variant_id	target_gate_status	visual_qc_status	cem_status	rl_status	downstream_decision	downstream_failure_mode	downstream_evidence_root	cem_run_id	cem_result_npz	cem_video	cem_metrics_ref	rl_run_id	rl_checkpoint	rl_metrics_ref	rl_video	current_decision	route_diagnostic_status	route_diagnostic_ref	fingertip_vote_status	palm_vote_status	quat_audit_status	face_changed_l	face_changed_r	disable_world_up	target_active_mask_status	target_npz	target_npz_sha256	target_gap_status	active_L_frac	active_R_frac	e101_route_evidence_status	diagnostic_contracts	evidence_root	source_type	source_ref	schema_version	updated_at	notes
board007_20231020_107_p1	board007	board007	20231020	107	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_107_p2	board007	board007	20231020	107	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_108_p1	board007	board007	20231020	108	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_108_p2	board007	board007	20231020	108	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_109_p1	board007	board007	20231020	109	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_109_p2	board007	board007	20231020	109	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_110_p1	board007	board007	20231020	110	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_110_p2	board007	board007	20231020	110	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_111_p1	board007	board007	20231020	111	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_111_p2	board007	board007	20231020	111	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_112_p1	board007	board007	20231020	112	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_112_p2	board007	board007	20231020	112	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_113_p1	board007	board007	20231020	113	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231020_113_p2	board007	board007	20231020	113	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_126_p1	board007	board007	20231108	126	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_126_p2	board007	board007	20231108	126	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_127_p1	board007	board007	20231108	127	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_127_p2	board007	board007	20231108	127	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_128_p1	board007	board007	20231108	128	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_128_p2	board007	board007	20231108	128	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_129_p1	board007	board007	20231108	129	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_129_p2	board007	board007	20231108	129	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_130_p1	board007	board007	20231108	130	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_130_p2	board007	board007	20231108	130	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_131_p1	board007	board007	20231108	131	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_131_p2	board007	board007	20231108	131	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_132_p1	board007	board007	20231108	132	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_132_p2	board007	board007	20231108	132	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_133_p1	board007	board007	20231108	133	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_133_p2	board007	board007	20231108	133	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_134_p1	board007	board007	20231108	134	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_134_p2	board007	board007	20231108	134	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
board007_20231108_135_p1	board007	board007	20231108	135	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_small_bucket001_or_smaller
